time,value
2024-02-22T18:33:42.869803709Z,17.44499969482422
2024-02-22T18:33:53.705787701Z,17.450000762939453
2024-02-22T18:34:04.544958221Z,17.459999084472656
2024-02-22T18:34:15.374511903Z,17.46500015258789
2024-02-22T18:34:26.200911995Z,17.475000381469727
2024-02-22T18:34:37.043597092Z,17.485000610351562
2024-02-22T18:34:47.874105723Z,17.4950008392334
2024-02-22T18:34:58.714229424Z,17.5049991607666
2024-02-22T18:35:09.551112798Z,17.520000457763672
2024-02-22T18:35:20.384372971Z,17.53499984741211
2024-02-22T18:35:31.226723906Z,17.545000076293945
2024-02-22T18:35:42.062591443Z,17.559999465942383
2024-02-22T18:35:52.895582509Z,17.575000762939453
2024-02-22T18:36:03.739214279Z,17.59000015258789
2024-02-22T18:36:14.571720011Z,17.604999542236328
2024-02-22T18:36:25.406668145Z,17.625
2024-02-22T18:36:36.248524629Z,17.639999389648438
2024-02-22T18:36:47.086833824Z,17.655000686645508
2024-02-22T18:36:57.919772546Z,17.674999237060547
2024-02-22T18:37:08.763454463Z,17.690000534057617
2024-02-22T18:37:19.604237258Z,17.709999084472656
2024-02-22T18:37:30.441336429Z,17.729999542236328
2024-02-22T18:37:41.270220459Z,17.75
2024-02-22T18:37:52.09870552Z,17.770000457763672
2024-02-22T18:38:02.944795913Z,17.790000915527344
2024-02-22T18:38:13.775124597Z,17.809999465942383
2024-02-22T18:38:24.607615834Z,17.834999084472656
2024-02-22T18:38:35.445311483Z,17.854999542236328
2024-02-22T18:38:46.279236915Z,17.8799991607666
2024-02-22T18:38:57.104812354Z,17.905000686645508
2024-02-22T18:39:07.955694236Z,17.93000030517578
2024-02-22T18:39:18.787385771Z,17.954999923706055
2024-02-22T18:39:29.623493281Z,17.979999542236328
2024-02-22T18:39:40.460627814Z,18.0049991607666
2024-02-22T18:39:51.290749461Z,18.030000686645508
2024-02-22T18:40:02.130834191Z,18.05500030517578
2024-02-22T18:40:12.974285457Z,18.084999084472656
2024-02-22T18:40:23.797436044Z,18.104999542236328
2024-02-22T18:40:34.651638354Z,18.1299991607666
2024-02-22T18:40:45.469888216Z,18.15999984741211
2024-02-22T18:40:56.297406638Z,18.184999465942383
2024-02-22T18:41:07.149216047Z,18.21500015258789
2024-02-22T18:41:17.978015598Z,18.239999771118164
2024-02-22T18:41:28.816084568Z,18.270000457763672
2024-02-22T18:41:39.665936581Z,18.299999237060547
2024-02-22T18:41:50.498324571Z,18.329999923706055
2024-02-22T18:42:01.337208532Z,18.360000610351562
2024-02-22T18:42:12.186802876Z,18.385000228881836
2024-02-22T18:42:23.018463583Z,18.40999984741211
2024-02-22T18:42:33.853867982Z,18.440000534057617
2024-02-22T18:42:44.692031942Z,18.46500015258789
2024-02-22T18:42:55.529957091Z,18.4950008392334
2024-02-22T18:43:06.375825577Z,18.524999618530273
2024-02-22T18:43:17.205173093Z,18.549999237060547
2024-02-22T18:43:28.033250901Z,18.579999923706055
2024-02-22T18:43:38.878210022Z,18.604999542236328
2024-02-22T18:43:49.705770766Z,18.6299991607666
2024-02-22T18:44:00.5387181Z,18.655000686645508
2024-02-22T18:44:11.374434092Z,18.68000030517578
2024-02-22T18:44:22.207834213Z,18.704999923706055
2024-02-22T18:44:33.04211754Z,18.729999542236328
2024-02-22T18:44:43.884816227Z,18.7549991607666
2024-02-22T18:44:54.726850994Z,18.780000686645508
2024-02-22T18:45:05.565718852Z,18.80500030517578
2024-02-22T18:45:16.395915843Z,18.829999923706055
2024-02-22T18:45:27.227789887Z,18.850000381469727
2024-02-22T18:45:38.072847521Z,18.8700008392334
2024-02-22T18:45:48.901227556Z,18.885000228881836
2024-02-22T18:45:59.73610742Z,18.899999618530273
2024-02-22T18:46:10.577695715Z,18.915000915527344
2024-02-22T18:46:21.405582423Z,18.93000030517578
2024-02-22T18:46:32.23954603Z,18.940000534057617
2024-02-22T18:46:43.085024241Z,18.950000762939453
2024-02-22T18:46:53.916360479Z,18.959999084472656
2024-02-22T18:47:04.751059914Z,18.969999313354492
2024-02-22T18:47:15.5927482Z,18.979999542236328
2024-02-22T18:47:26.431525336Z,18.989999771118164
2024-02-22T18:47:37.269200722Z,18.9950008392334
2024-02-22T18:47:48.11050794Z,19
2024-02-22T18:47:58.947108371Z,19.010000228881836
2024-02-22T18:48:09.798030836Z,19.014999389648438
2024-02-22T18:48:20.626625331Z,19.020000457763672
2024-02-22T18:48:31.454219795Z,19.024999618530273
2024-02-22T18:48:42.30253604Z,19.030000686645508
2024-02-22T18:48:53.135454533Z,19.03499984741211
2024-02-22T18:49:03.964716678Z,19.040000915527344
2024-02-22T18:49:14.809818012Z,19.045000076293945
2024-02-22T18:49:25.639609325Z,19.045000076293945
2024-02-22T18:49:36.470176443Z,19.049999237060547
2024-02-22T18:49:47.315239808Z,19.049999237060547
2024-02-22T18:49:58.150138475Z,19.05500030517578
2024-02-22T18:50:08.983281053Z,19.05500030517578
2024-02-22T18:50:19.823977569Z,19.059999465942383
2024-02-22T18:50:30.654723879Z,19.065000534057617
2024-02-22T18:50:41.499012411Z,19.065000534057617
2024-02-22T18:50:52.319167217Z,19.065000534057617
2024-02-22T18:51:03.156777344Z,19.06999969482422
2024-02-22T18:51:14.003906542Z,19.06999969482422
2024-02-22T18:51:24.831926477Z,19.06999969482422
2024-02-22T18:51:35.663951298Z,19.075000762939453
2024-02-22T18:51:46.513694896Z,19.075000762939453
2024-02-22T18:51:57.336105979Z,19.075000762939453
2024-02-22T18:52:08.162302099Z,19.075000762939453
2024-02-22T18:52:19.003346804Z,19.075000762939453
2024-02-22T18:52:29.83182325Z,19.075000762939453
2024-02-22T18:52:40.682784573Z,19.075000762939453
2024-02-22T18:52:51.510376581Z,19.075000762939453
2024-02-22T18:53:02.346694238Z,19.075000762939453
2024-02-22T18:53:13.193426868Z,19.075000762939453
2024-02-22T18:53:24.025230872Z,19.075000762939453
2024-02-22T18:53:34.855864227Z,19.06999969482422
2024-02-22T18:53:45.700912661Z,19.06999969482422
2024-02-22T18:53:56.524289972Z,19.06999969482422
2024-02-22T18:54:07.361143546Z,19.06999969482422
2024-02-22T18:54:18.201921961Z,19.065000534057617
2024-02-22T18:54:29.032100533Z,19.059999465942383
2024-02-22T18:54:39.861551688Z,19.059999465942383
2024-02-22T18:54:50.718192621Z,19.059999465942383
2024-02-22T18:55:01.541333443Z,19.05500030517578
2024-02-22T18:55:12.38681183Z,19.049999237060547
2024-02-22T18:55:23.219998397Z,19.049999237060547
2024-02-22T18:55:34.050861999Z,19.045000076293945
2024-02-22T18:55:44.901514979Z,19.045000076293945
2024-02-22T18:55:55.739011755Z,19.040000915527344
2024-02-22T18:56:06.569657033Z,19.040000915527344
2024-02-22T18:56:17.414316301Z,19.03499984741211
2024-02-22T18:56:28.254127709Z,19.030000686645508
2024-02-22T18:56:39.091805265Z,19.030000686645508
2024-02-22T18:56:49.936832957Z,19.024999618530273
2024-02-22T18:57:00.770688972Z,19.024999618530273
2024-02-22T18:57:11.604984389Z,19.020000457763672
2024-02-22T18:57:22.456473115Z,19.014999389648438
2024-02-22T18:57:33.283992339Z,19.010000228881836
2024-02-22T18:57:44.122815679Z,19.0049991607666
2024-02-22T18:57:54.955109544Z,19
2024-02-22T18:58:05.780143482Z,18.9950008392334
2024-02-22T18:58:16.634792348Z,18.989999771118164
2024-02-22T18:58:27.456433227Z,18.985000610351562
2024-02-22T18:58:38.284731051Z,18.979999542236328
2024-02-22T18:58:49.132461727Z,18.979999542236328
2024-02-22T18:58:59.965463184Z,18.975000381469727
2024-02-22T18:59:10.786975981Z,18.969999313354492
2024-02-22T18:59:21.634792465Z,18.96500015258789
2024-02-22T18:59:32.469611371Z,18.96500015258789
2024-02-22T18:59:43.30481603Z,18.959999084472656
2024-02-22T18:59:54.147396025Z,18.954999923706055
2024-02-22T19:00:04.972206184Z,18.950000762939453
2024-02-22T19:00:15.813562999Z,18.94499969482422
2024-02-22T19:00:26.653400865Z,18.940000534057617
2024-02-22T19:00:37.492389312Z,18.934999465942383
2024-02-22T19:00:48.334790644Z,18.93000030517578
2024-02-22T19:00:59.167328957Z,18.924999237060547
2024-02-22T19:01:09.991240887Z,18.920000076293945
2024-02-22T19:01:20.838771131Z,18.915000915527344
2024-02-22T19:01:31.669681379Z,18.915000915527344
2024-02-22T19:01:42.497795652Z,18.90999984741211
2024-02-22T19:01:53.337786007Z,18.899999618530273
2024-02-22T19:02:04.165565434Z,18.895000457763672
2024-02-22T19:02:14.98918127Z,18.889999389648438
2024-02-22T19:02:25.834797976Z,18.885000228881836
2024-02-22T19:02:36.668082145Z,18.8799991607666
2024-02-22T19:02:47.503868484Z,18.875
2024-02-22T19:02:58.341060102Z,18.8700008392334
2024-02-22T19:03:09.169555006Z,18.864999771118164
2024-02-22T19:03:20.014692812Z,18.860000610351562
2024-02-22T19:03:30.845204134Z,18.854999542236328
2024-02-22T19:03:41.674500707Z,18.850000381469727
2024-02-22T19:03:52.525282962Z,18.844999313354492
2024-02-22T19:04:03.348849801Z,18.84000015258789
2024-02-22T19:04:14.181247747Z,18.834999084472656
2024-02-22T19:04:25.029301121Z,18.834999084472656
2024-02-22T19:04:35.856299153Z,18.829999923706055
2024-02-22T19:04:46.681827381Z,18.825000762939453
2024-02-22T19:04:57.525033288Z,18.81999969482422
2024-02-22T19:05:08.348704974Z,18.809999465942383
2024-02-22T19:05:19.193882722Z,18.80500030517578
2024-02-22T19:05:30.026284304Z,18.799999237060547
2024-02-22T19:05:40.852307369Z,18.795000076293945
2024-02-22T19:05:51.698535436Z,18.790000915527344
2024-02-22T19:06:02.524462739Z,18.78499984741211
2024-02-22T19:06:13.351577641Z,18.780000686645508
2024-02-22T19:06:24.202363713Z,18.780000686645508
2024-02-22T19:06:35.02707558Z,18.774999618530273
2024-02-22T19:06:45.862128629Z,18.770000457763672
2024-02-22T19:06:56.696137558Z,18.764999389648438
2024-02-22T19:07:07.528661155Z,18.760000228881836
2024-02-22T19:07:18.349496289Z,18.7549991607666
2024-02-22T19:07:29.192325309Z,18.75
2024-02-22T19:07:40.02664208Z,18.7450008392334
2024-02-22T19:07:50.868618544Z,18.739999771118164
2024-02-22T19:08:01.702789354Z,18.735000610351562
