time,value
2024-02-23T00:21:22.207937108Z,77
2024-02-23T00:21:33.046183602Z,77
2024-02-23T00:21:43.881283547Z,77
2024-02-23T00:21:54.720999479Z,77
2024-02-23T00:22:05.556527486Z,77
2024-02-23T00:22:16.391186418Z,77
2024-02-23T00:22:27.237044229Z,78
2024-02-23T00:22:38.065824152Z,78
2024-02-23T00:22:48.892357397Z,78
2024-02-23T00:22:59.742238697Z,78
2024-02-23T00:23:10.573962493Z,78
2024-02-23T00:23:21.406855504Z,78
2024-02-23T00:23:32.247043169Z,78
2024-02-23T00:23:43.076064244Z,78
2024-02-23T00:23:53.914158024Z,78
2024-02-23T00:24:04.74421676Z,78
2024-02-23T00:24:15.576026208Z,78
2024-02-23T00:24:26.421815581Z,77
2024-02-23T00:24:37.252255046Z,77
2024-02-23T00:24:48.087753523Z,77
2024-02-23T00:24:58.946465278Z,77
2024-02-23T00:25:09.768263635Z,76
2024-02-23T00:25:20.608536512Z,76
2024-02-23T00:25:31.460793942Z,75
2024-02-23T00:25:42.294377546Z,75
2024-02-23T00:25:53.129351442Z,74
2024-02-23T00:26:03.973186821Z,74
2024-02-23T00:26:14.80607406Z,74
2024-02-23T00:26:25.646545249Z,75
2024-02-23T00:26:36.492528597Z,76
2024-02-23T00:26:47.320145713Z,79
2024-02-23T00:26:58.169278478Z,84
2024-02-23T00:27:08.998656923Z,90
2024-02-23T00:27:19.826747936Z,96
2024-02-23T00:27:30.668575426Z,102
2024-02-23T00:27:41.50584156Z,108
2024-02-23T00:27:52.338715601Z,112
2024-02-23T00:28:03.175310371Z,116
2024-02-23T00:28:14.007189916Z,118
2024-02-23T00:28:24.838216663Z,120
2024-02-23T00:28:35.682709927Z,122
2024-02-23T00:28:46.515885759Z,123
2024-02-23T00:28:57.359559744Z,125
2024-02-23T00:29:08.191868622Z,126
2024-02-23T00:29:19.017995484Z,128
2024-02-23T00:29:29.8679924Z,130
2024-02-23T00:29:40.701627686Z,133
2024-02-23T00:29:51.528019244Z,135
2024-02-23T00:30:02.380406106Z,138
2024-02-23T00:30:13.21837319Z,140
2024-02-23T00:30:24.054847119Z,142
2024-02-23T00:30:34.910115242Z,143
2024-02-23T00:30:45.746116025Z,144
2024-02-23T00:30:56.583556818Z,144
2024-02-23T00:31:07.427591086Z,144
2024-02-23T00:31:18.26959613Z,144
2024-02-23T00:31:29.116020717Z,143
2024-02-23T00:31:39.959601574Z,143
2024-02-23T00:31:50.795300302Z,142
2024-02-23T00:32:01.642905437Z,141
2024-02-23T00:32:12.477560616Z,140
2024-02-23T00:32:23.306947435Z,139
2024-02-23T00:32:34.155243066Z,138
2024-02-23T00:32:44.987179391Z,137
2024-02-23T00:32:55.821868845Z,136
2024-02-23T00:33:06.663261361Z,135
2024-02-23T00:33:17.49172068Z,134
2024-02-23T00:33:28.315591756Z,133
2024-02-23T00:33:39.164597816Z,133
2024-02-23T00:33:49.991231302Z,132
2024-02-23T00:34:00.826031043Z,132
2024-02-23T00:34:11.664336026Z,132
2024-02-23T00:34:22.486732557Z,133
2024-02-23T00:34:33.333738004Z,133
2024-02-23T00:34:44.166747779Z,133
2024-02-23T00:34:54.994487078Z,133
2024-02-23T00:35:05.844903046Z,134
2024-02-23T00:35:16.672486812Z,134
2024-02-23T00:35:27.501475828Z,134
2024-02-23T00:35:38.35164495Z,134
2024-02-23T00:35:49.181547774Z,134
2024-02-23T00:36:00.009523822Z,133
2024-02-23T00:36:10.860062039Z,133
2024-02-23T00:36:21.686855902Z,133
2024-02-23T00:36:32.531215891Z,133
2024-02-23T00:36:43.365639296Z,132
2024-02-23T00:36:54.196289395Z,132
2024-02-23T00:37:05.044165743Z,132
2024-02-23T00:37:15.883082666Z,132
2024-02-23T00:37:26.712230192Z,132
2024-02-23T00:37:37.558393207Z,132
2024-02-23T00:37:48.388863227Z,132
2024-02-23T00:37:59.22485975Z,133
2024-02-23T00:38:10.062118857Z,133
2024-02-23T00:38:20.902190441Z,133
2024-02-23T00:38:31.73332599Z,133
2024-02-23T00:38:42.59536889Z,133
2024-02-23T00:38:53.420489424Z,133
2024-02-23T00:39:04.268362048Z,132
2024-02-23T00:39:15.103685185Z,132
2024-02-23T00:39:25.939448827Z,132
2024-02-23T00:39:36.785592456Z,132
2024-02-23T00:39:47.608169139Z,131
2024-02-23T00:39:58.444029438Z,131
2024-02-23T00:40:09.291513798Z,131
2024-02-23T00:40:20.131624531Z,131
2024-02-23T00:40:30.96024535Z,131
2024-02-23T00:40:41.80953788Z,131
2024-02-23T00:40:52.643203779Z,131
2024-02-23T00:41:03.471945934Z,131
2024-02-23T00:41:14.31189073Z,132
2024-02-23T00:41:25.153666238Z,132
2024-02-23T00:41:36.002000994Z,132
2024-02-23T00:41:46.83911069Z,132
2024-02-23T00:41:57.664516944Z,131
2024-02-23T00:42:08.5130579Z,131
2024-02-23T00:42:19.353090588Z,132
2024-02-23T00:42:30.175173109Z,132
2024-02-23T00:42:41.021612178Z,132
2024-02-23T00:42:51.855208282Z,133
2024-02-23T00:43:02.683350843Z,133
2024-02-23T00:43:13.529316669Z,134
2024-02-23T00:43:24.358095486Z,134
2024-02-23T00:43:35.187390001Z,135
2024-02-23T00:43:46.036649782Z,136
2024-02-23T00:43:56.867167731Z,136
2024-02-23T00:44:07.70544593Z,137
2024-02-23T00:44:18.539864795Z,137
2024-02-23T00:44:29.366668864Z,137
2024-02-23T00:44:40.206643773Z,138
2024-02-23T00:44:51.039172751Z,137
2024-02-23T00:45:01.878453487Z,137
2024-02-23T00:45:12.717829316Z,137
2024-02-23T00:45:23.532136122Z,137
2024-02-23T00:45:34.362838551Z,137
2024-02-23T00:45:45.207142028Z,137
2024-02-23T00:45:56.034116725Z,137
2024-02-23T00:46:06.862111405Z,137
2024-02-23T00:46:17.71518751Z,136
2024-02-23T00:46:28.53564184Z,136
2024-02-23T00:46:39.368932655Z,136
2024-02-23T00:46:50.204428438Z,136
2024-02-23T00:47:01.042958439Z,136
2024-02-23T00:47:11.884149946Z,136
2024-02-23T00:47:22.715715014Z,136
2024-02-23T00:47:33.547424354Z,136
2024-02-23T00:47:44.398569437Z,136
2024-02-23T00:47:55.230257155Z,136
2024-02-23T00:48:06.053191413Z,136
2024-02-23T00:48:16.904469857Z,136
2024-02-23T00:48:27.738501351Z,135
2024-02-23T00:48:38.57154602Z,135
2024-02-23T00:48:49.413246593Z,135
2024-02-23T00:49:00.238902638Z,135
2024-02-23T00:49:11.076316014Z,135
2024-02-23T00:49:21.923120593Z,135
2024-02-23T00:49:32.755435758Z,135
2024-02-23T00:49:43.605859701Z,135
2024-02-23T00:49:54.444852278Z,135
2024-02-23T00:50:05.282103454Z,135
2024-02-23T00:50:16.127986142Z,135
2024-02-23T00:50:26.975545439Z,135
2024-02-23T00:50:37.799075387Z,135
2024-02-23T00:50:48.662292843Z,135
2024-02-23T00:50:59.489292536Z,134
2024-02-23T00:51:10.319695731Z,134
2024-02-23T00:51:21.164070309Z,134
2024-02-23T00:51:31.998877083Z,134
2024-02-23T00:51:42.842241787Z,134
2024-02-23T00:51:53.681459181Z,134
2024-02-23T00:52:04.518131295Z,134
2024-02-23T00:52:15.364944215Z,134
2024-02-23T00:52:26.201862286Z,134
2024-02-23T00:52:37.035431789Z,134
2024-02-23T00:52:47.883322774Z,134
2024-02-23T00:52:58.712284419Z,133
2024-02-23T00:53:09.544116606Z,133
2024-02-23T00:53:20.386516577Z,133
2024-02-23T00:53:31.218695308Z,133
2024-02-23T00:53:42.06927858Z,133
2024-02-23T00:53:52.901723009Z,133
2024-02-23T00:54:03.746379116Z,133
2024-02-23T00:54:14.581063505Z,133
2024-02-23T00:54:25.418588437Z,133
2024-02-23T00:54:36.25860098Z,132
2024-02-23T00:54:47.107032012Z,132
2024-02-23T00:54:57.942267606Z,132
2024-02-23T00:55:08.775568852Z,132
2024-02-23T00:55:19.630766461Z,132
2024-02-23T00:55:30.459019611Z,132
2024-02-23T00:55:41.300354466Z,132
2024-02-23T00:55:52.153194395Z,132
2024-02-23T00:56:02.986653561Z,131
2024-02-23T00:56:13.81905776Z,131
2024-02-23T00:56:24.675253404Z,131
2024-02-23T00:56:35.507779196Z,131
2024-02-23T00:56:46.346405135Z,130
2024-02-23T00:56:57.185573493Z,130
2024-02-23T00:57:08.017311907Z,130
2024-02-23T00:57:18.870037279Z,130
2024-02-23T00:57:29.708754596Z,130
2024-02-23T00:57:40.544589687Z,129
2024-02-23T00:57:51.396442942Z,129
2024-02-23T00:58:02.229265264Z,129
2024-02-23T00:58:13.067874726Z,129
2024-02-23T00:58:23.921041007Z,128
2024-02-23T00:58:34.755628103Z,128
2024-02-23T00:58:45.589943611Z,128
2024-02-23T00:58:56.436887053Z,128
2024-02-23T00:59:07.27336892Z,127
2024-02-23T00:59:18.118864874Z,127
2024-02-23T00:59:28.955608248Z,127
2024-02-23T00:59:39.79346006Z,127
2024-02-23T00:59:50.641193753Z,126
2024-02-23T01:00:01.475252666Z,126
2024-02-23T01:00:12.304175645Z,126
2024-02-23T01:00:23.154026372Z,126
2024-02-23T01:00:34.005151116Z,125
2024-02-23T01:00:44.824612248Z,125
2024-02-23T01:00:55.665446889Z,125
2024-02-23T01:01:06.4937398Z,125
2024-02-23T01:01:17.325123613Z,125
2024-02-23T01:01:28.167892533Z,125
2024-02-23T01:01:38.998389291Z,124
2024-02-23T01:01:49.844022771Z,124
2024-02-23T01:02:00.684614527Z,124
2024-02-23T01:02:11.514223629Z,124
2024-02-23T01:02:22.364251204Z,124
2024-02-23T01:02:33.196581077Z,123
2024-02-23T01:02:44.02779931Z,123
2024-02-23T01:02:54.877656246Z,123
2024-02-23T01:03:05.70480131Z,123
2024-02-23T01:03:16.532791224Z,123
2024-02-23T01:03:27.375883728Z,122
2024-02-23T01:03:38.205145688Z,122
2024-02-23T01:03:49.0372648Z,122
2024-02-23T01:03:59.880669462Z,122
2024-02-23T01:04:10.712555755Z,122
2024-02-23T01:04:21.552262012Z,122
2024-02-23T01:04:32.392413333Z,122
2024-02-23T01:04:43.223388396Z,122
2024-02-23T01:04:54.077590461Z,121
2024-02-23T01:05:04.90987637Z,121
2024-02-23T01:05:15.737803736Z,121
2024-02-23T01:05:26.58601296Z,121
2024-02-23T01:05:37.409041432Z,121
2024-02-23T01:05:48.242470121Z,121
2024-02-23T01:05:59.086081909Z,121
2024-02-23T01:06:09.927765708Z,121
2024-02-23T01:06:20.76190929Z,121
2024-02-23T01:06:31.610527137Z,120
2024-02-23T01:06:42.450193574Z,120
2024-02-23T01:06:53.290465798Z,120
2024-02-23T01:07:04.129617157Z,120
2024-02-23T01:07:14.970010911Z,120
2024-02-23T01:07:25.811550953Z,120
2024-02-23T01:07:36.642799743Z,119
2024-02-23T01:07:47.472284571Z,119
2024-02-23T01:07:58.31905259Z,119
2024-02-23T01:08:09.143652766Z,119
2024-02-23T01:08:19.973983178Z,119
2024-02-23T01:08:30.821143055Z,119
2024-02-23T01:08:41.659879084Z,119
2024-02-23T01:08:52.48781868Z,118
2024-02-23T01:09:03.332399718Z,118
2024-02-23T01:09:14.162894271Z,118
2024-02-23T01:09:24.998348919Z,118
2024-02-23T01:09:35.839990075Z,118
2024-02-23T01:09:46.667577352Z,118
2024-02-23T01:09:57.511280289Z,118
2024-02-23T01:10:08.344374191Z,117
2024-02-23T01:10:19.175790073Z,117
2024-02-23T01:10:30.01473471Z,117
2024-02-23T01:10:40.848037946Z,117
2024-02-23T01:10:51.680596584Z,117
2024-02-23T01:11:02.525331303Z,117
2024-02-23T01:11:13.35599251Z,117
2024-02-23T01:11:24.179908029Z,117
2024-02-23T01:11:35.017039769Z,117
2024-02-23T01:11:45.844199046Z,117
2024-02-23T01:11:56.684744145Z,117
2024-02-23T01:12:07.52450618Z,117
2024-02-23T01:12:18.365367279Z,116
2024-02-23T01:12:29.213048468Z,116
2024-02-23T01:12:40.046337443Z,115
2024-02-23T01:12:50.888120466Z,114
2024-02-23T01:13:01.73459256Z,113
2024-02-23T01:13:12.568160686Z,112
2024-02-23T01:13:23.400086797Z,111
2024-02-23T01:13:34.25637627Z,110
2024-02-23T01:13:45.09048627Z,109
2024-02-23T01:13:55.927771185Z,108
2024-02-23T01:14:06.780159257Z,108
2024-02-23T01:14:17.612060504Z,107
2024-02-23T01:14:28.452581705Z,107
2024-02-23T01:14:39.288353358Z,106
2024-02-23T01:14:50.127169184Z,106
2024-02-23T01:15:00.975505888Z,105
2024-02-23T01:15:11.813850654Z,105
2024-02-23T01:15:22.646666271Z,105
2024-02-23T01:15:33.511136068Z,105
2024-02-23T01:15:44.348272494Z,105
2024-02-23T01:15:55.177447603Z,105
2024-02-23T01:16:06.032714229Z,105
2024-02-23T01:16:16.86394647Z,105
2024-02-23T01:16:27.698783817Z,105
2024-02-23T01:16:38.548693163Z,105
2024-02-23T01:16:49.376803384Z,105
2024-02-23T01:17:00.220826022Z,105
2024-02-23T01:17:11.068549371Z,105
2024-02-23T01:17:21.910786912Z,105
2024-02-23T01:17:32.764832108Z,105
2024-02-23T01:17:43.593116966Z,105
2024-02-23T01:17:54.420139423Z,105
2024-02-23T01:18:05.272757914Z,105
2024-02-23T01:18:16.105830537Z,105
2024-02-23T01:18:26.943905203Z,105
2024-02-23T01:18:37.796442655Z,106
2024-02-23T01:18:48.626603439Z,106
2024-02-23T01:18:59.458708637Z,106
2024-02-23T01:19:10.311654453Z,106
2024-02-23T01:19:21.146674274Z,106
2024-02-23T01:19:31.986198999Z,106
2024-02-23T01:19:42.82879029Z,106
2024-02-23T01:19:53.660933924Z,106
2024-02-23T01:20:04.513176288Z,106
2024-02-23T01:20:15.341448217Z,106
2024-02-23T01:20:26.169135392Z,107
2024-02-23T01:20:37.014202411Z,107
2024-02-23T01:20:47.845756975Z,107
2024-02-23T01:20:58.674659731Z,107
2024-02-23T01:21:09.523603616Z,107
2024-02-23T01:21:20.36005952Z,107
2024-02-23T01:21:31.191837194Z,107
2024-02-23T01:21:42.03168316Z,107
2024-02-23T01:21:52.856350989Z,107
2024-02-23T01:22:03.696428058Z,107
2024-02-23T01:22:14.535407374Z,107
2024-02-23T01:22:25.373391477Z,107
2024-02-23T01:22:36.218285063Z,107
2024-02-23T01:22:47.049808719Z,108
2024-02-23T01:22:57.880617099Z,108
2024-02-23T01:23:08.725084341Z,108
2024-02-23T01:23:19.556427551Z,108
2024-02-23T01:23:30.401575099Z,108
2024-02-23T01:23:41.250704192Z,108
2024-02-23T01:23:52.09014613Z,108
2024-02-23T01:24:02.916217281Z,108
2024-02-23T01:24:13.755990825Z,108
2024-02-23T01:24:24.582382213Z,108
2024-02-23T01:24:35.421500516Z,108
2024-02-23T01:24:46.262558677Z,109
2024-02-23T01:24:57.095797172Z,109
2024-02-23T01:25:07.940063541Z,109
2024-02-23T01:25:18.782892073Z,109
2024-02-23T01:25:29.603322287Z,109
2024-02-23T01:25:40.462682126Z,109
2024-02-23T01:25:51.280317593Z,109
2024-02-23T01:26:02.115599592Z,109
2024-02-23T01:26:12.95875027Z,110
2024-02-23T01:26:23.784753821Z,110
2024-02-23T01:26:34.611757079Z,110
2024-02-23T01:26:45.455884902Z,110
2024-02-23T01:26:56.285079606Z,111
2024-02-23T01:27:07.134500495Z,111
2024-02-23T01:27:17.96472852Z,111
2024-02-23T01:27:28.795880332Z,112
2024-02-23T01:27:39.64925888Z,112
2024-02-23T01:27:50.475461911Z,112
2024-02-23T01:28:01.305592746Z,112
2024-02-23T01:28:12.152604919Z,113
2024-02-23T01:28:22.994283688Z,113
2024-02-23T01:28:33.864441684Z,113
2024-02-23T01:28:44.681127752Z,113
2024-02-23T01:28:55.510911276Z,113
2024-02-23T01:29:06.338841302Z,114
2024-02-23T01:29:17.183468302Z,114
2024-02-23T01:29:28.016325167Z,114
2024-02-23T01:29:38.856676205Z,114
2024-02-23T01:29:49.687532418Z,114
2024-02-23T01:30:00.524583001Z,114
2024-02-23T01:30:11.370076851Z,115
2024-02-23T01:30:22.203139899Z,117
2024-02-23T01:30:33.03714431Z,121
2024-02-23T01:30:43.891948083Z,120
2024-02-23T01:30:54.72513079Z,120
2024-02-23T01:31:05.557526194Z,119
2024-02-23T01:31:16.398837512Z,119
2024-02-23T01:31:27.235840175Z,119
2024-02-23T01:31:38.065220984Z,119
2024-02-23T01:31:48.905857716Z,119
2024-02-23T01:31:59.73490534Z,119
2024-02-23T01:32:10.580683064Z,119
2024-02-23T01:32:21.413396255Z,119
2024-02-23T01:32:32.257028581Z,118
2024-02-23T01:32:43.107634319Z,118
2024-02-23T01:32:53.949862755Z,118
2024-02-23T01:33:04.778054268Z,118
2024-02-23T01:33:15.624694018Z,118
2024-02-23T01:33:26.45462594Z,118
2024-02-23T01:33:37.293386223Z,118
2024-02-23T01:33:48.140887705Z,118
2024-02-23T01:33:58.98476456Z,117
2024-02-23T01:34:09.813358105Z,117
2024-02-23T01:34:20.653235179Z,117
2024-02-23T01:34:31.49041045Z,117
2024-02-23T01:34:42.339276008Z,117
2024-02-23T01:34:53.17766431Z,117
2024-02-23T01:35:04.008619926Z,117
2024-02-23T01:35:14.858959718Z,117
2024-02-23T01:35:25.68813787Z,116
2024-02-23T01:35:36.513357551Z,116
2024-02-23T01:35:47.367184568Z,116
2024-02-23T01:35:58.19967368Z,116
2024-02-23T01:36:09.035892335Z,116
2024-02-23T01:36:19.876079533Z,116
2024-02-23T01:36:30.706166745Z,116
2024-02-23T01:36:41.536025713Z,116
2024-02-23T01:36:52.384284791Z,116
2024-02-23T01:37:03.217711331Z,115
2024-02-23T01:37:14.059267324Z,115
2024-02-23T01:37:24.88992128Z,115
2024-02-23T01:37:35.71655747Z,115
2024-02-23T01:37:46.557304161Z,115
2024-02-23T01:37:57.391970939Z,115
2024-02-23T01:38:08.223748772Z,115
2024-02-23T01:38:19.073782607Z,115
2024-02-23T01:38:29.90810535Z,114
2024-02-23T01:38:40.740131812Z,114
2024-02-23T01:38:51.597879495Z,114
2024-02-23T01:39:02.443051808Z,114
2024-02-23T01:39:13.274818501Z,114
2024-02-23T01:39:24.12487922Z,114
2024-02-23T01:39:34.950702382Z,114
2024-02-23T01:39:45.792718417Z,114
2024-02-23T01:39:56.636187086Z,113
2024-02-23T01:40:07.455696719Z,113
2024-02-23T01:40:18.305018148Z,113
2024-02-23T01:40:29.144156267Z,113
2024-02-23T01:40:39.970225762Z,113
2024-02-23T01:40:50.822781073Z,113
2024-02-23T01:41:01.65310158Z,113
2024-02-23T01:41:12.487687718Z,112
2024-02-23T01:41:23.341846553Z,112
2024-02-23T01:41:34.173639487Z,112
2024-02-23T01:41:45.008730123Z,112
2024-02-23T01:41:55.859993682Z,112
2024-02-23T01:42:06.687259895Z,111
2024-02-23T01:42:17.531298407Z,111
2024-02-23T01:42:28.37158298Z,111
2024-02-23T01:42:39.202208467Z,111
2024-02-23T01:42:50.038484417Z,111
2024-02-23T01:43:00.873379857Z,111
2024-02-23T01:43:11.710374187Z,110
2024-02-23T01:43:22.553456598Z,110
2024-02-23T01:43:33.388338095Z,110
2024-02-23T01:43:44.216463333Z,110
2024-02-23T01:43:55.05750995Z,110
2024-02-23T01:44:05.884905807Z,109
2024-02-23T01:44:16.715895522Z,109
2024-02-23T01:44:27.560516907Z,109
2024-02-23T01:44:38.391453194Z,109
2024-02-23T01:44:49.243024762Z,109
2024-02-23T01:45:00.074784432Z,109
2024-02-23T01:45:10.910115799Z,109
2024-02-23T01:45:21.745727794Z,109
2024-02-23T01:45:32.576040597Z,108
2024-02-23T01:45:43.409150226Z,108
2024-02-23T01:45:54.256459312Z,108
2024-02-23T01:46:05.083459983Z,108
2024-02-23T01:46:15.909144634Z,108
2024-02-23T01:46:26.750579385Z,108
2024-02-23T01:46:37.579903588Z,108
2024-02-23T01:46:48.408473725Z,108
2024-02-23T01:46:59.248421477Z,108
2024-02-23T01:47:10.081046928Z,108
2024-02-23T01:47:20.922985435Z,107
2024-02-23T01:47:31.761972964Z,107
2024-02-23T01:47:42.59306628Z,107
2024-02-23T01:47:53.44166245Z,107
2024-02-23T01:48:04.278732783Z,107
2024-02-23T01:48:15.112988499Z,107
2024-02-23T01:48:25.955279988Z,107
2024-02-23T01:48:36.788698281Z,107
2024-02-23T01:48:47.619539794Z,107
2024-02-23T01:48:58.471316898Z,106
2024-02-23T01:49:09.298899557Z,106
2024-02-23T01:49:20.125399404Z,106
2024-02-23T01:49:30.97264642Z,106
2024-02-23T01:49:41.805330416Z,106
2024-02-23T01:49:52.648280511Z,106
2024-02-23T01:50:03.486099624Z,106
2024-02-23T01:50:14.316332325Z,106
2024-02-23T01:50:25.161188369Z,106
2024-02-23T01:50:35.991202206Z,106
2024-02-23T01:50:46.825742282Z,106
2024-02-23T01:50:57.676182685Z,105
2024-02-23T01:51:08.505943289Z,105
2024-02-23T01:51:19.329933618Z,105
2024-02-23T01:51:30.178707553Z,105
2024-02-23T01:51:41.007823936Z,105
2024-02-23T01:51:51.838626006Z,105
2024-02-23T01:52:02.683758965Z,105
2024-02-23T01:52:13.505511017Z,105
2024-02-23T01:52:24.343386866Z,105
2024-02-23T01:52:35.182898276Z,105
2024-02-23T01:52:46.010298936Z,105
2024-02-23T01:52:56.86387133Z,105
2024-02-23T01:53:07.690131205Z,105
2024-02-23T01:53:18.517849671Z,105
2024-02-23T01:53:29.365238116Z,104
2024-02-23T01:53:40.192364018Z,104
2024-02-23T01:53:51.029131147Z,104
2024-02-23T01:54:01.886843793Z,104
2024-02-23T01:54:12.721670576Z,104
2024-02-23T01:54:23.555922385Z,104
2024-02-23T01:54:34.405624094Z,104
2024-02-23T01:54:45.245283038Z,104
2024-02-23T01:54:56.093004458Z,104
2024-02-23T01:55:06.934701911Z,104
2024-02-23T01:55:17.766069479Z,104
2024-02-23T01:55:28.622562906Z,104
2024-02-23T01:55:39.451555795Z,104
2024-02-23T01:55:50.281461986Z,104
2024-02-23T01:56:01.128881138Z,104
2024-02-23T01:56:11.954999572Z,103
2024-02-23T01:56:22.790017389Z,103
2024-02-23T01:56:33.633654261Z,103
2024-02-23T01:56:44.468031009Z,103
2024-02-23T01:56:55.299612376Z,103
2024-02-23T01:57:06.142508851Z,103
2024-02-23T01:57:16.96842962Z,103
2024-02-23T01:57:27.81063624Z,103
2024-02-23T01:57:38.655117609Z,103
2024-02-23T01:57:49.492873701Z,103
2024-02-23T01:58:00.341659292Z,103
2024-02-23T01:58:11.172270496Z,103
2024-02-23T01:58:22.010251704Z,103
2024-02-23T01:58:32.847338241Z,103
2024-02-23T01:58:43.683252999Z,103
2024-02-23T01:58:54.512941114Z,103
2024-02-23T01:59:05.36291621Z,103
2024-02-23T01:59:16.185154932Z,103
2024-02-23T01:59:27.014304868Z,102
2024-02-23T01:59:37.860514005Z,102
2024-02-23T01:59:48.686415201Z,102
2024-02-23T01:59:59.523408231Z,102
2024-02-23T02:00:10.363208255Z,102
2024-02-23T02:00:21.195547804Z,102
2024-02-23T02:00:32.046478863Z,102
2024-02-23T02:00:42.88393695Z,102
2024-02-23T02:00:53.711679874Z,102
2024-02-23T02:01:04.556837656Z,102
2024-02-23T02:01:15.389580121Z,102
2024-02-23T02:01:26.225859368Z,102
2024-02-23T02:01:37.072397987Z,102
2024-02-23T02:01:47.907851925Z,102
2024-02-23T02:01:58.748792662Z,102
2024-02-23T02:02:09.596470977Z,102
2024-02-23T02:02:20.426568257Z,102
2024-02-23T02:02:31.26529296Z,102
2024-02-23T02:02:42.103482588Z,102
2024-02-23T02:02:52.93565072Z,102
2024-02-23T02:03:03.782659906Z,102
2024-02-23T02:03:14.614837391Z,102
2024-02-23T02:03:25.446847839Z,102
2024-02-23T02:03:36.292406401Z,102
2024-02-23T02:03:47.126258036Z,102
2024-02-23T02:03:57.965388958Z,102
2024-02-23T02:04:08.823143634Z,102
2024-02-23T02:04:19.655265588Z,102
2024-02-23T02:04:30.485718794Z,102
2024-02-23T02:04:41.332713462Z,102
2024-02-23T02:04:52.173434255Z,102
2024-02-23T02:05:03.01059312Z,102
2024-02-23T02:05:13.850047158Z,102
2024-02-23T02:05:24.682391861Z,102
2024-02-23T02:05:35.525052161Z,102
2024-02-23T02:05:46.356397808Z,102
2024-02-23T02:05:57.196485592Z,102
2024-02-23T02:06:08.051806283Z,102
2024-02-23T02:06:18.88587611Z,102
2024-02-23T02:06:29.721519273Z,102
2024-02-23T02:06:40.569853972Z,102
2024-02-23T02:06:51.401055074Z,102
2024-02-23T02:07:02.236091783Z,102
2024-02-23T02:07:13.081615211Z,102
2024-02-23T02:07:23.917233332Z,102
2024-02-23T02:07:34.756589061Z,102
2024-02-23T02:07:45.593531781Z,102
2024-02-23T02:07:56.433795403Z,102
2024-02-23T02:08:07.289687023Z,102
2024-02-23T02:08:18.115736475Z,102
2024-02-23T02:08:28.955239782Z,102
2024-02-23T02:08:39.800178087Z,102
2024-02-23T02:08:50.628390265Z,102
2024-02-23T02:09:01.465896719Z,102
2024-02-23T02:09:12.310910021Z,102
2024-02-23T02:09:23.143798018Z,102
2024-02-23T02:09:34.002675699Z,102
2024-02-23T02:09:44.831356895Z,102
2024-02-23T02:09:55.668276859Z,102
2024-02-23T02:10:06.512607231Z,101
2024-02-23T02:10:17.353260368Z,101
2024-02-23T02:10:28.187282168Z,101
2024-02-23T02:10:39.033451543Z,101
2024-02-23T02:10:49.867568553Z,101
2024-02-23T02:11:00.697049656Z,101
2024-02-23T02:11:11.538202117Z,101
2024-02-23T02:11:22.37071756Z,101
2024-02-23T02:11:33.206233587Z,101
2024-02-23T02:11:44.051895337Z,101
2024-02-23T02:11:54.890780384Z,101
2024-02-23T02:12:05.726583658Z,101
2024-02-23T02:12:16.57446226Z,101
2024-02-23T02:12:27.413787742Z,101
2024-02-23T02:12:38.260928958Z,101
2024-02-23T02:12:49.097182064Z,101
2024-02-23T02:12:59.935954585Z,101
2024-02-23T02:13:10.781387136Z,101
2024-02-23T02:13:21.620324631Z,101
2024-02-23T02:13:32.457701985Z,101
2024-02-23T02:13:43.301371225Z,101
2024-02-23T02:13:54.139372415Z,101
2024-02-23T02:14:04.971935361Z,101
2024-02-23T02:14:15.822981601Z,101
2024-02-23T02:14:26.65603261Z,101
2024-02-23T02:14:37.493478137Z,101
2024-02-23T02:14:48.349679237Z,101
2024-02-23T02:14:59.188392409Z,101
2024-02-23T02:15:10.036353014Z,101
2024-02-23T02:15:20.876533938Z,101
2024-02-23T02:15:31.713070809Z,101
2024-02-23T02:15:42.568742681Z,101
2024-02-23T02:15:53.399150291Z,101
2024-02-23T02:16:04.232004277Z,101
2024-02-23T02:16:15.089650243Z,101
2024-02-23T02:16:25.924250443Z,101
2024-02-23T02:16:36.761288436Z,101
2024-02-23T02:16:47.598031639Z,100
2024-02-23T02:16:58.427682762Z,100
2024-02-23T02:17:09.259710491Z,100
2024-02-23T02:17:20.101277556Z,100
2024-02-23T02:17:30.932216024Z,100
2024-02-23T02:17:41.775279796Z,100
2024-02-23T02:17:52.608523235Z,100
2024-02-23T02:18:03.442871594Z,100
2024-02-23T02:18:14.296624753Z,100
2024-02-23T02:18:25.129629228Z,100
2024-02-23T02:18:35.964489083Z,100
2024-02-23T02:18:46.811539329Z,100
2024-02-23T02:18:57.63629319Z,100
2024-02-23T02:19:08.46571826Z,100
2024-02-23T02:19:19.319107325Z,100
2024-02-23T02:19:30.157245054Z,100
2024-02-23T02:19:40.987377954Z,100
2024-02-23T02:19:51.833961669Z,100
2024-02-23T02:20:02.664727317Z,100
2024-02-23T02:20:13.508358431Z,100
2024-02-23T02:20:24.344414348Z,100
2024-02-23T02:20:35.183369545Z,100
2024-02-23T02:20:46.030135633Z,100
2024-02-23T02:20:56.863816986Z,99
2024-02-23T02:21:07.68967573Z,99
2024-02-23T02:21:18.53679851Z,99
2024-02-23T02:21:29.367008348Z,99
